gps_lat,gps_long,lat,long,city,state,area,country,state_flag
-33.6,130.29,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-13.56,148.0,-15.470279999999999,145.24986,Cooktown,Queensland,Cook,AU,Queensland
-14.01,113.52,-8.8323,115.1247,Pecatu,Bali,,ID,None
-33.61,123.85,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-37.02,142.41,-37.05632,142.78088,Stawell,Victoria,Northern Grampians,AU,Victoria
-10.98,150.98,-10.61667,150.66666999999998,Samarai,Milne Bay,,PG,None
-17.7,129.12,-18.22485,127.66646999999999,Halls Creek,Western Australia,Halls Creek,AU,Western Australia
-31.73,146.31,-31.49873,145.84183000000002,Cobar,New South Wales,Cobar,AU,New South Wales
-10.81,115.64,-8.801,115.5691,Sekartaji,Bali,,ID,None
-37.33,148.44,-37.88115,147.98103,Lakes Entrance,Victoria,East Gippsland,AU,Victoria
-23.35,122.73,-23.35644,119.73553000000001,Newman,Western Australia,East Pilbara,AU,Western Australia
-13.97,118.14,-10.1716,120.1174,Lailunggi,East Nusa Tenggara,,ID,None
-34.0,143.05,-34.18056,142.2265,Gol Gol,New South Wales,Wentworth,AU,New South Wales
-14.31,119.82,-10.6167,121.5531,Lupe,East Nusa Tenggara,,ID,None
-11.94,119.63,-10.1716,120.1174,Lailunggi,East Nusa Tenggara,,ID,None
-9.49,151.14,-10.31509,150.45741999999998,Alotau,Milne Bay,,PG,None
-17.71,131.75,-19.6497,134.19146999999998,Tennant Creek,Northern Territory,Barkly,AU,Northern Territory
-40.57,121.07,-35.0031,117.86595,Albany,Western Australia,Albany,AU,Western Australia
-15.58,142.38,-15.470279999999999,145.24986,Cooktown,Queensland,Cook,AU,Queensland
-39.93,131.62,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-15.37,124.56,-17.30295,123.62863999999999,Derby,Western Australia,Derby-West Kimberley,AU,Western Australia
-28.4,118.0,-28.183329999999998,116.73333000000001,Melville,Western Australia,Yalgoo,AU,Western Australia
-16.39,134.29,-14.46517,132.26346999999998,Katherine,Northern Territory,Katherine,AU,Northern Territory
-18.17,153.5,-21.15345,149.16554,Mackay,Queensland,Mackay,AU,Queensland
-34.8,138.98,-34.818259999999995,138.96478000000002,Birdwood,South Australia,Adelaide Hills,AU,South Australia
-33.79,140.8,-34.16531,140.7097,Renmark West,South Australia,Renmark Paringa,AU,South Australia
-33.32,140.9,-34.16531,140.7097,Renmark West,South Australia,Renmark Paringa,AU,South Australia
-17.19,121.49,-17.955379999999998,122.23921999999999,Broome,Western Australia,Broome,AU,Western Australia
-10.95,128.54,-12.38299,130.8517,Nightcliff,Northern Territory,Darwin,AU,Northern Territory
-23.02,113.57,-24.88073,113.6594,Carnarvon,Western Australia,Carnarvon,AU,Western Australia
-23.13,129.75,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-27.21,141.98,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-23.18,115.88,-22.6939,117.7931,Tom Price,Western Australia,Ashburton,AU,Western Australia
-15.55,145.5,-15.470279999999999,145.24986,Cooktown,Queensland,Cook,AU,Queensland
-19.93,118.23,-20.31215,118.61058999999999,Port Hedland,Western Australia,Port Hedland,AU,Western Australia
-21.15,114.64,-20.66275,116.71256000000001,Dampier,Western Australia,Roebourne,AU,Western Australia
-35.67,130.54,-32.79554,134.20928,Streaky Bay,South Australia,Streaky Bay,AU,South Australia
-37.62,146.05,-37.75527,145.65347,Millgrove,Victoria,Yarra Ranges,AU,Victoria
-35.3,132.63,-32.79554,134.20928,Streaky Bay,South Australia,Streaky Bay,AU,South Australia
-20.4,130.21,-18.22485,127.66646999999999,Halls Creek,Western Australia,Halls Creek,AU,Western Australia
-33.18,139.01,-32.97205,138.84073,Peterborough,South Australia,Peterborough,AU,South Australia
-35.01,116.0,-34.44311,116.03688999999999,Pemberton,Western Australia,Manjimup,AU,Western Australia
-23.27,129.13,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-34.9,136.07,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-17.04,136.37,-13.85413,136.42129,Alyangula,Northern Territory,,AU,Northern Territory
-41.71,147.21,-41.60512,147.11887,Longford,Tasmania,Northern Midlands,AU,Tasmania
-9.44,127.15,-8.51861,127.0025,Lospalos,Lautem,,TL,None
-40.33,114.1,-34.31566,115.15921999999999,Augusta,Western Australia,Augusta-Margaret River Shire,AU,Western Australia
-13.13,143.89,-12.623460000000001,141.87883,Weipa,Queensland,Cook,AU,Queensland
-23.23,147.31,-23.52296,148.15784,Emerald,Queensland,Central Highlands,AU,Queensland
-20.48,147.23,-19.65921,147.41232,Home Hill,Queensland,Burdekin,AU,Queensland
-39.25,125.54,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-30.64,119.51,-31.480940000000004,118.27448000000001,Merredin,Western Australia,Merredin,AU,Western Australia
-36.57,117.4,-35.01806,117.75556,Grasmere,Western Australia,Albany,AU,Western Australia
-15.59,138.33,-13.85413,136.42129,Alyangula,Northern Territory,,AU,Northern Territory
-25.92,130.58,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-33.69,132.74,-32.79554,134.20928,Streaky Bay,South Australia,Streaky Bay,AU,South Australia
-27.84,138.35,-28.16048,138.6754,The Sill,South Australia,,AU,South Australia
-17.57,123.55,-17.30295,123.62863999999999,Derby,Western Australia,Derby-West Kimberley,AU,Western Australia
-12.56,125.18,-10.086,124.4488,Lani,East Nusa Tenggara,,ID,None
-25.79,146.6,-26.56741,148.78751,Roma,Queensland,Maranoa,AU,Queensland
-18.15,140.82,-20.707179999999997,140.51303000000001,Cloncurry,Queensland,Cloncurry,AU,Queensland
-32.5,123.0,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-15.31,123.58,-17.30295,123.62863999999999,Derby,Western Australia,Derby-West Kimberley,AU,Western Australia
-29.57,130.85,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-26.6,118.84,-28.183329999999998,116.73333000000001,Melville,Western Australia,Yalgoo,AU,Western Australia
-36.34,125.77,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-9.42,134.15,-5.76092,134.23405,Dobo,Maluku,,ID,None
-40.17,124.89,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-14.1,142.0,-12.623460000000001,141.87883,Weipa,Queensland,Cook,AU,Queensland
-10.23,130.6,-12.36667,130.9,Leanyer,Northern Territory,Darwin,AU,Northern Territory
-9.22,122.39,-8.749,122.3704,Habibola,East Nusa Tenggara,,ID,None
-27.07,139.93,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-32.31,145.51,-31.49873,145.84183000000002,Cobar,New South Wales,Cobar,AU,New South Wales
-9.33,122.28,-8.7494,122.1961,Sikka,East Nusa Tenggara,,ID,None
-34.74,129.57,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-20.9,134.51,-19.6497,134.19146999999998,Tennant Creek,Northern Territory,Barkly,AU,Northern Territory
-24.22,143.61,-20.843989999999998,144.20035,Hughenden,Queensland,Flinders,AU,Queensland
-25.59,130.98,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-31.42,123.91,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-19.77,118.38,-20.31215,118.61058999999999,Port Hedland,Western Australia,Port Hedland,AU,Western Australia
-29.17,122.56,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-24.65,134.93,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-20.91,119.6,-20.31215,118.61058999999999,Port Hedland,Western Australia,Port Hedland,AU,Western Australia
-29.17,140.85,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-26.91,134.39,-29.01415,134.75495,Coober Pedy,South Australia,Coober Pedy,AU,South Australia
-38.03,119.89,-34.95778,117.93833000000001,Lower King,Western Australia,Albany,AU,Western Australia
-24.94,134.17,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-28.52,135.59,-29.01415,134.75495,Coober Pedy,South Australia,Coober Pedy,AU,South Australia
-33.28,147.28,-33.08805,147.14514,Condobolin,New South Wales,Lachlan,AU,New South Wales
-18.8,147.07,-19.15514,146.8485,Magnetic Island,Queensland,Townsville,AU,Queensland
-21.85,132.95,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-12.91,117.35,-9.6701,119.0511,Panenggoede,East Nusa Tenggara,,ID,None
-39.37,124.35,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-34.17,143.15,-34.18056,142.2265,Gol Gol,New South Wales,Wentworth,AU,New South Wales
-28.39,127.2,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-31.35,125.78,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-20.15,142.57,-20.843989999999998,144.20035,Hughenden,Queensland,Flinders,AU,Queensland
-42.26,115.71,-34.96067,117.35321,Denmark,Western Australia,Denmark,AU,Western Australia
-19.87,153.49,-23.126829999999998,150.74406000000002,Yeppoon,Queensland,Rockhampton,AU,Queensland
-37.33,149.67,-37.06322,149.90401,Eden,New South Wales,Bega Valley,AU,New South Wales
-10.98,146.16,-9.44314,147.17972,Port Moresby,National Capital,,PG,None
-29.04,133.56,-29.01415,134.75495,Coober Pedy,South Australia,Coober Pedy,AU,South Australia
-26.59,145.74,-26.56741,148.78751,Roma,Queensland,Maranoa,AU,Queensland
-12.17,138.33,-12.18652,136.78201,Nhulunbuy,Northern Territory,East Arnhem,AU,Northern Territory
-10.04,142.23,-10.579369999999999,142.21686,Thursday Island,Queensland,Torres,AU,Queensland
-23.58,113.26,-24.88073,113.6594,Carnarvon,Western Australia,Carnarvon,AU,Western Australia
-38.1,142.74,-38.386390000000006,142.59431,Allansford,Victoria,Warrnambool,AU,Victoria
-29.04,126.8,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-36.54,150.98,-36.22101,150.13062,Narooma,New South Wales,Eurobodalla,AU,New South Wales
-14.73,121.89,-17.30295,123.62863999999999,Derby,Western Australia,Derby-West Kimberley,AU,Western Australia
-12.5,121.5,-10.6212,121.5749,Loboma,East Nusa Tenggara,,ID,None
-31.53,146.1,-31.49873,145.84183000000002,Cobar,New South Wales,Cobar,AU,New South Wales
-18.39,124.4,-17.30295,123.62863999999999,Derby,Western Australia,Derby-West Kimberley,AU,Western Australia
-29.96,132.17,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-40.24,148.08,-41.00046,147.39175,Bridport,Tasmania,Dorset,AU,Tasmania
-28.74,117.21,-28.183329999999998,116.73333000000001,Melville,Western Australia,Yalgoo,AU,Western Australia
-29.0,140.93,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-18.38,125.74,-18.22485,127.66646999999999,Halls Creek,Western Australia,Halls Creek,AU,Western Australia
-14.53,128.62,-15.778129999999999,128.74414,Kununurra,Western Australia,Wyndham-East Kimberley,AU,Western Australia
-18.43,149.04,-20.01367,148.24754,Bowen,Queensland,Whitsunday,AU,Queensland
-12.06,148.66,-9.81847,147.65968,Kwikila,Central Province,Rigo,PG,None
-30.76,149.05,-31.277340000000002,149.27903999999998,Coonabarabran,New South Wales,Warrumbungle Shire,AU,New South Wales
-16.77,120.75,-17.955379999999998,122.23921999999999,Broome,Western Australia,Broome,AU,Western Australia
-21.4,123.94,-17.955379999999998,122.23921999999999,Broome,Western Australia,Broome,AU,Western Australia
-31.6,142.52,-31.96173,141.45998,Broken Hill,New South Wales,Broken Hill Municipality,AU,New South Wales
-36.28,124.56,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-12.25,122.36,-10.934000000000001,122.8482,Oemau,East Nusa Tenggara,,ID,None
-13.6,129.99,-12.45527,130.83172,Larrakeyah,Northern Territory,Darwin,AU,Northern Territory
-31.5,118.54,-31.480940000000004,118.27448000000001,Merredin,Western Australia,Merredin,AU,Western Australia
-38.44,119.07,-35.0031,117.86595,Albany,Western Australia,Albany,AU,Western Australia
-14.93,148.75,-15.470279999999999,145.24986,Cooktown,Queensland,Cook,AU,Queensland
-16.77,130.37,-15.778129999999999,128.74414,Kununurra,Western Australia,Wyndham-East Kimberley,AU,Western Australia
-16.05,143.28,-15.470279999999999,145.24986,Cooktown,Queensland,Cook,AU,Queensland
-38.76,133.97,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-28.97,136.8,-30.56305,136.89546,Roxby Downs,South Australia,Roxby Downs,AU,South Australia
-27.47,117.26,-28.183329999999998,116.73333000000001,Melville,Western Australia,Yalgoo,AU,Western Australia
-31.58,118.44,-31.480940000000004,118.27448000000001,Merredin,Western Australia,Merredin,AU,Western Australia
-36.55,118.55,-35.0031,117.86595,Albany,Western Australia,Albany,AU,Western Australia
-15.06,153.46,-10.61667,150.66666999999998,Samarai,Milne Bay,,PG,None
-18.13,139.3,-20.72523,139.49727,Mount Isa,Queensland,Mount Isa,AU,Queensland
-29.08,138.24,-28.16048,138.6754,The Sill,South Australia,,AU,South Australia
-40.13,117.1,-35.01806,117.75556,Grasmere,Western Australia,Albany,AU,Western Australia
-28.04,152.08,-28.219009999999997,152.03438,Warwick,Queensland,Southern Downs,AU,Queensland
-31.09,127.8,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-41.84,136.87,-37.59389,140.34947,Millicent,South Australia,Wattle Range,AU,South Australia
-19.34,134.4,-19.6497,134.19146999999998,Tennant Creek,Northern Territory,Barkly,AU,Northern Territory
-11.19,137.02,-12.18652,136.78201,Nhulunbuy,Northern Territory,East Arnhem,AU,Northern Territory
-21.69,121.01,-23.35644,119.73553000000001,Newman,Western Australia,East Pilbara,AU,Western Australia
-17.71,126.62,-18.22485,127.66646999999999,Halls Creek,Western Australia,Halls Creek,AU,Western Australia
-18.41,114.27,-20.66275,116.71256000000001,Dampier,Western Australia,Roebourne,AU,Western Australia
-19.52,131.62,-19.6497,134.19146999999998,Tennant Creek,Northern Territory,Barkly,AU,Northern Territory
-40.34,130.16,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-33.81,131.91,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-26.17,138.94,-28.16048,138.6754,The Sill,South Australia,,AU,South Australia
-42.84,144.32,-42.0805,145.55646000000002,Queenstown,Tasmania,West Coast,AU,Tasmania
-17.18,114.45,-20.66275,116.71256000000001,Dampier,Western Australia,Roebourne,AU,Western Australia
-31.16,119.68,-31.480940000000004,118.27448000000001,Merredin,Western Australia,Merredin,AU,Western Australia
-16.28,127.42,-15.778129999999999,128.74414,Kununurra,Western Australia,Wyndham-East Kimberley,AU,Western Australia
-15.75,146.14,-15.470279999999999,145.24986,Cooktown,Queensland,Cook,AU,Queensland
-11.35,118.01,-9.6701,119.0511,Panenggoede,East Nusa Tenggara,,ID,None
-29.86,126.83,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-22.26,115.44,-20.74558,116.7954,Nickol,Western Australia,Roebourne,AU,Western Australia
-20.14,113.32,-20.66275,116.71256000000001,Dampier,Western Australia,Roebourne,AU,Western Australia
-26.8,142.91,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-30.61,135.7,-30.56305,136.89546,Roxby Downs,South Australia,Roxby Downs,AU,South Australia
-37.85,116.22,-34.96067,117.35321,Denmark,Western Australia,Denmark,AU,Western Australia
-18.16,144.75,-17.60758,145.48091000000002,Ravenshoe,Queensland,Tablelands,AU,Queensland
-23.06,137.23,-20.72523,139.49727,Mount Isa,Queensland,Mount Isa,AU,Queensland
-33.64,129.08,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-35.21,134.27,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-17.82,129.0,-18.22485,127.66646999999999,Halls Creek,Western Australia,Halls Creek,AU,Western Australia
-24.51,145.43,-23.52296,148.15784,Emerald,Queensland,Central Highlands,AU,Queensland
-29.91,122.85,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-14.66,115.88,-8.9659,116.74916999999999,Sekongkang Bawah,West Nusa Tenggara,,ID,None
-36.51,149.57,-36.67392,149.84178,Bega,New South Wales,Bega Valley,AU,New South Wales
-40.39,133.31,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-34.41,128.29,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-24.98,141.42,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-17.17,124.92,-17.30295,123.62863999999999,Derby,Western Australia,Derby-West Kimberley,AU,Western Australia
-40.7,116.55,-34.96067,117.35321,Denmark,Western Australia,Denmark,AU,Western Australia
-24.5,143.13,-20.843989999999998,144.20035,Hughenden,Queensland,Flinders,AU,Queensland
-37.78,139.12,-37.59389,140.34947,Millicent,South Australia,Wattle Range,AU,South Australia
-23.11,152.3,-23.84852,151.25775,Gladstone,Queensland,Gladstone,AU,Queensland
-37.45,135.65,-35.6559,137.6393,Kingscote,South Australia,Kangaroo Island,AU,South Australia
-41.72,119.97,-35.0031,117.86595,Albany,Western Australia,Albany,AU,Western Australia
-31.84,132.67,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-10.1,133.07,-12.36667,130.9,Leanyer,Northern Territory,Darwin,AU,Northern Territory
-9.22,128.54,-8.51861,127.0025,Lospalos,Lautem,,TL,None
-38.86,146.82,-38.19528,146.5415,Traralgon,Victoria,Latrobe,AU,Victoria
-24.32,142.22,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-39.47,147.43,-38.11095,147.06802,Sale,Victoria,Wellington,AU,Victoria
-35.54,136.17,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-13.15,139.74,-12.623460000000001,141.87883,Weipa,Queensland,Cook,AU,Queensland
-36.97,135.0,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-37.04,123.89,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-25.95,123.65,-23.35644,119.73553000000001,Newman,Western Australia,East Pilbara,AU,Western Australia
-27.34,133.26,-29.01415,134.75495,Coober Pedy,South Australia,Coober Pedy,AU,South Australia
-16.41,121.97,-17.955379999999998,122.23921999999999,Broome,Western Australia,Broome,AU,Western Australia
-25.07,140.87,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-12.91,122.65,-10.934000000000001,122.8482,Oemau,East Nusa Tenggara,,ID,None
-24.29,114.48,-24.88073,113.6594,Carnarvon,Western Australia,Carnarvon,AU,Western Australia
-34.03,130.7,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-28.4,145.67,-30.09011,145.93646,Bourke,New South Wales,Bourke,AU,New South Wales
-10.15,140.55,-10.579369999999999,142.21686,Thursday Island,Queensland,Torres,AU,Queensland
-38.58,122.56,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-26.76,118.51,-28.183329999999998,116.73333000000001,Melville,Western Australia,Yalgoo,AU,Western Australia
-33.1,115.93,-33.079879999999996,115.89447,Harvey,Western Australia,Harvey,AU,Western Australia
-32.81,137.41,-33.03268,137.56483,Whyalla,South Australia,Whyalla,AU,South Australia
-41.45,143.55,-39.929759999999995,143.85385,Currie,Tasmania,King Island,AU,Tasmania
-10.06,149.75,-10.31509,150.45741999999998,Alotau,Milne Bay,,PG,None
-15.3,127.51,-15.778129999999999,128.74414,Kununurra,Western Australia,Wyndham-East Kimberley,AU,Western Australia
-12.62,141.59,-12.623460000000001,141.87883,Weipa,Queensland,Cook,AU,Queensland
-22.92,139.58,-20.72523,139.49727,Mount Isa,Queensland,Mount Isa,AU,Queensland
-34.33,128.81,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-13.86,123.9,-10.934000000000001,122.8482,Oemau,East Nusa Tenggara,,ID,None
-42.01,118.95,-35.0031,117.86595,Albany,Western Australia,Albany,AU,Western Australia
-24.96,145.47,-23.52296,148.15784,Emerald,Queensland,Central Highlands,AU,Queensland
-10.64,123.41,-10.6235,123.4053,Batuidu,East Nusa Tenggara,,ID,None
-21.03,146.31,-20.076710000000002,146.26353,Charters Towers,Queensland,Charters Towers,AU,Queensland
-27.6,136.6,-28.16048,138.6754,The Sill,South Australia,,AU,South Australia
-33.45,151.79,-33.26785,151.55352,Noraville,New South Wales,Wyong Shire,AU,New South Wales
-28.99,115.33,-29.25818,114.93276000000002,Dongara,Western Australia,Irwin,AU,Western Australia
-29.34,122.55,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-23.15,118.48,-22.6939,117.7931,Tom Price,Western Australia,Ashburton,AU,Western Australia
-23.94,125.65,-23.35644,119.73553000000001,Newman,Western Australia,East Pilbara,AU,Western Australia
-27.68,113.21,-27.7105,114.16505,Kalbarri,Western Australia,Northampton Shire,AU,Western Australia
-31.99,114.08,-31.49985,115.58736999999999,Two Rocks,Western Australia,Wanneroo,AU,Western Australia
-28.53,133.14,-29.01415,134.75495,Coober Pedy,South Australia,Coober Pedy,AU,South Australia
-12.06,122.4,-10.934000000000001,122.8482,Oemau,East Nusa Tenggara,,ID,None
-25.95,138.75,-28.16048,138.6754,The Sill,South Australia,,AU,South Australia
-39.16,135.22,-35.6559,137.6393,Kingscote,South Australia,Kangaroo Island,AU,South Australia
-40.3,129.13,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-31.91,120.74,-30.782040000000002,121.4912,Boulder,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-13.76,119.0,-10.1716,120.1174,Lailunggi,East Nusa Tenggara,,ID,None
-30.26,126.33,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-35.75,125.41,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-28.64,151.92,-28.65425,151.93388000000002,Stanthorpe,Queensland,Southern Downs,AU,Queensland
-27.92,148.97,-26.56741,148.78751,Roma,Queensland,Maranoa,AU,Queensland
-34.1,125.63,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-23.8,145.81,-23.52296,148.15784,Emerald,Queensland,Central Highlands,AU,Queensland
-14.81,153.94,-10.61667,150.66666999999998,Samarai,Milne Bay,,PG,None
-22.99,113.1,-24.88073,113.6594,Carnarvon,Western Australia,Carnarvon,AU,Western Australia
-25.39,132.53,-23.69748,133.88362,Alice Springs,Northern Territory,Alice Springs,AU,Northern Territory
-12.68,120.67,-10.6167,121.5531,Lupe,East Nusa Tenggara,,ID,None
-28.81,124.0,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-17.16,130.26,-15.778129999999999,128.74414,Kununurra,Western Australia,Wyndham-East Kimberley,AU,Western Australia
-32.16,115.43,-32.29088,115.71101000000002,Shoalwater,Western Australia,Rockingham,AU,Western Australia
-32.26,123.6,-30.866670000000003,121.76666999999999,Stoneville,Western Australia,Kalgoorlie/Boulder,AU,Western Australia
-9.82,146.23,-9.44314,147.17972,Port Moresby,National Capital,,PG,None
-36.13,133.82,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-13.7,116.71,-9.6701,119.0511,Panenggoede,East Nusa Tenggara,,ID,None
-17.93,131.57,-19.6497,134.19146999999998,Tennant Creek,Northern Territory,Barkly,AU,Northern Territory
-26.68,121.94,-23.35644,119.73553000000001,Newman,Western Australia,East Pilbara,AU,Western Australia
-10.21,117.03,-8.9933,117.20700000000001,Padasuka,West Nusa Tenggara,,ID,None
-40.86,150.17,-41.32028,148.23889,St Helens,Tasmania,Break O'Day,AU,Tasmania
-36.67,125.55,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-36.92,135.09,-34.72625,135.87442,Port Lincoln,South Australia,Port Lincoln,AU,South Australia
-42.53,135.16,-37.59389,140.34947,Millicent,South Australia,Wattle Range,AU,South Australia
-27.5,118.61,-28.183329999999998,116.73333000000001,Melville,Western Australia,Yalgoo,AU,Western Australia
-32.56,144.39,-33.480940000000004,145.53435,Hillston,New South Wales,Carrathool,AU,New South Wales
-19.05,131.69,-19.6497,134.19146999999998,Tennant Creek,Northern Territory,Barkly,AU,Northern Territory
-32.53,141.04,-31.96173,141.45998,Broken Hill,New South Wales,Broken Hill Municipality,AU,New South Wales
-41.04,122.82,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-15.02,143.36,-15.470279999999999,145.24986,Cooktown,Queensland,Cook,AU,Queensland
-42.58,120.29,-35.0031,117.86595,Albany,Western Australia,Albany,AU,Western Australia
-10.33,135.99,-12.18652,136.78201,Nhulunbuy,Northern Territory,East Arnhem,AU,Northern Territory
-12.42,131.82,-12.55397,131.11165,McMinns Lagoon,Northern Territory,Litchfield,AU,Northern Territory
-40.29,146.11,-41.05584,145.90375,Burnie,Tasmania,Burnie,AU,Tasmania
-10.19,137.66,-12.18652,136.78201,Nhulunbuy,Northern Territory,East Arnhem,AU,Northern Territory
-19.7,122.04,-17.955379999999998,122.23921999999999,Broome,Western Australia,Broome,AU,Western Australia
-23.35,128.11,-18.22485,127.66646999999999,Halls Creek,Western Australia,Halls Creek,AU,Western Australia
-13.22,134.89,-13.85413,136.42129,Alyangula,Northern Territory,,AU,Northern Territory
-27.08,153.73,-27.069309999999998,153.20427,Woorim,Queensland,Moreton Bay,AU,Queensland
-23.95,119.05,-23.35644,119.73553000000001,Newman,Western Australia,East Pilbara,AU,Western Australia
-25.37,140.81,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-26.35,148.5,-26.56741,148.78751,Roma,Queensland,Maranoa,AU,Queensland
-38.21,144.05,-38.4073,144.18587,Anglesea,Victoria,Surf Coast,AU,Victoria
-35.71,138.27,-35.44781,138.31495,Normanville,South Australia,Yankalilla,AU,South Australia
-15.77,149.81,-17.52209,146.03101999999998,Innisfail,Queensland,Cassowary Coast,AU,Queensland
-10.15,137.37,-12.18652,136.78201,Nhulunbuy,Northern Territory,East Arnhem,AU,Northern Territory
-10.15,128.24,-8.51861,127.0025,Lospalos,Lautem,,TL,None
-34.95,127.1,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-38.55,125.07,-33.86013,121.88259,Esperance,Western Australia,Esperance Shire,AU,Western Australia
-12.0,151.83,-10.61667,150.66666999999998,Samarai,Milne Bay,,PG,None
-15.91,122.01,-17.955379999999998,122.23921999999999,Broome,Western Australia,Broome,AU,Western Australia
-29.7,140.83,-27.707279999999997,140.73696999999999,Innamincka,South Australia,,AU,South Australia
-31.39,129.82,-32.1266,133.67271000000002,Ceduna,South Australia,Ceduna,AU,South Australia
-15.47,136.4,-13.85413,136.42129,Alyangula,Northern Territory,,AU,Northern Territory
-31.02,140.18,-31.96173,141.45998,Broken Hill,New South Wales,Broken Hill Municipality,AU,New South Wales
